,date,sales,store_nbr
744,2015-01-15,18840.222999999998,44.0
745,2015-01-16,22759.374,44.0
746,2015-01-17,39148.019,44.0
747,2015-01-18,40449.736000000004,44.0
748,2015-01-19,23644.779000000002,44.0
749,2015-01-20,20288.36603,44.0
750,2015-01-21,23173.565000000002,44.0
751,2015-01-22,19664.75402,44.0
752,2015-01-23,22837.025999999998,44.0
753,2015-01-24,36935.473,44.0
754,2015-01-25,37607.085,44.0
755,2015-01-26,20581.614999999998,44.0
756,2015-01-27,17723.559,44.0
757,2015-01-28,21931.244,44.0
758,2015-01-29,18275.49301,44.0
759,2015-01-30,22037.04599,44.0
760,2015-01-31,38255.569,44.0
761,2015-02-01,46741.342000000004,44.0
762,2015-02-02,24484.53501,44.0
763,2015-02-03,22281.565,44.0
764,2015-02-04,25556.327989999998,44.0
765,2015-02-05,19663.239999999998,44.0
766,2015-02-06,22772.671000000002,44.0
767,2015-02-07,34627.594,44.0
768,2015-02-08,36415.337,44.0
769,2015-02-09,23068.975019999998,44.0
770,2015-02-10,18406.19998,44.0
771,2015-02-11,21582.21,44.0
772,2015-02-12,17958.262029999998,44.0
773,2015-02-13,25713.806,44.0
774,2015-02-14,24912.949,44.0
775,2015-02-15,22023.036,44.0
776,2015-02-16,24862.541,44.0
777,2015-02-17,29435.54101,44.0
778,2015-02-18,24836.212,44.0
779,2015-02-19,19799.450960000002,44.0
780,2015-02-20,23948.158,44.0
781,2015-02-21,32825.68,44.0
782,2015-02-22,39260.04591,44.0
783,2015-02-23,20707.8,44.0
784,2015-02-24,21605.121,44.0
785,2015-02-25,22283.7971,44.0
786,2015-02-26,16840.895,44.0
787,2015-02-27,22857.254,44.0
788,2015-02-28,36823.858,44.0
789,2015-03-01,48394.66,44.0
790,2015-03-02,25410.923000000003,44.0
791,2015-03-03,23335.914,44.0
792,2015-03-04,25460.03702,44.0
793,2015-03-05,19881.172,44.0
794,2015-03-06,24604.93,44.0
795,2015-03-07,38836.50697,44.0
796,2015-03-08,38429.22897,44.0
797,2015-03-09,26192.8621,44.0
798,2015-03-10,25384.099029999998,44.0
799,2015-03-11,25211.092,44.0
800,2015-03-12,19004.870004,44.0
801,2015-03-13,25446.912,44.0
802,2015-03-14,36316.746100000004,44.0
803,2015-03-15,41866.981,44.0
804,2015-03-16,23486.391,44.0
805,2015-03-17,20581.921000000002,44.0
806,2015-03-18,22936.185996,44.0
807,2015-03-19,18078.77,44.0
808,2015-03-20,23605.315020000002,44.0
809,2015-03-21,38435.607130000004,44.0
810,2015-03-22,39181.850099999996,44.0
811,2015-03-23,22142.989004,44.0
812,2015-03-24,20185.403,44.0
813,2015-03-25,22999.368000000002,44.0
814,2015-03-26,16806.978,44.0
815,2015-03-27,23547.546000000002,44.0
816,2015-03-28,35232.205,44.0
817,2015-03-29,36594.54,44.0
818,2015-03-30,20656.381,44.0
819,2015-03-31,21466.316,44.0
820,2015-04-01,28023.773999999998,44.0
821,2015-04-02,24349.005,44.0
822,2015-04-03,29500.549,44.0
823,2015-04-04,34825.16703,44.0
824,2015-04-05,37736.732,44.0
825,2015-04-06,24868.025,44.0
826,2015-04-07,25763.332,44.0
827,2015-04-08,23962.17,44.0
828,2015-04-09,19150.397,44.0
829,2015-04-10,24295.004999999997,44.0
830,2015-04-11,34851.431,44.0
831,2015-04-12,38822.287,44.0
832,2015-04-13,22197.559999999998,44.0
833,2015-04-14,18336.769,44.0
834,2015-04-15,23563.474000000002,44.0
835,2015-04-16,19383.748,44.0
836,2015-04-17,26063.008,44.0
837,2015-04-18,37478.143,44.0
838,2015-04-19,41436.88,44.0
839,2015-04-20,23271.648,44.0
840,2015-04-21,20732.751,44.0
841,2015-04-22,22440.653,44.0
842,2015-04-23,19770.58797,44.0
843,2015-04-24,23668.786,44.0
844,2015-04-25,35849.717000000004,44.0
845,2015-04-26,37564.661,44.0
846,2015-04-27,21634.772,44.0
847,2015-04-28,19029.944,44.0
848,2015-04-29,21911.808,44.0
849,2015-04-30,22066.59298,44.0
850,2015-05-01,36323.82,44.0
851,2015-05-02,39235.481,44.0
852,2015-05-03,39596.104999999996,44.0
853,2015-05-04,27075.279,44.0
854,2015-05-05,23232.256999999998,44.0
855,2015-05-06,25810.869,44.0
856,2015-05-07,22197.657,44.0
857,2015-05-08,26346.097999999998,44.0
858,2015-05-09,43695.58803,44.0
859,2015-05-10,28795.837,44.0
860,2015-05-11,26314.777000000002,44.0
861,2015-05-12,20642.766005,44.0
862,2015-05-13,23683.682,44.0
863,2015-05-14,19730.807033999998,44.0
864,2015-05-15,25357.751,44.0
865,2015-05-16,44486.971000000005,44.0
866,2015-05-17,45508.216,44.0
867,2015-05-18,24386.600996,44.0
868,2015-05-19,22541.393,44.0
869,2015-05-20,23815.0059,44.0
870,2015-05-21,20603.206,44.0
871,2015-05-22,25096.609,44.0
872,2015-05-23,35945.4309,44.0
873,2015-05-24,41144.03499,44.0
874,2015-05-25,26066.99198,44.0
875,2015-05-26,23840.864,44.0
876,2015-05-27,27655.345,44.0
877,2015-05-28,20338.028,44.0
878,2015-05-29,28950.523,44.0
879,2015-05-30,46820.818,44.0
880,2015-05-31,52992.095,44.0
881,2015-06-01,42869.511,44.0
882,2015-06-02,37978.316,44.0
883,2015-06-03,45528.159,44.0
884,2015-06-04,32808.296,44.0
885,2015-06-05,37346.358,44.0
886,2015-06-06,54397.8159,44.0
887,2015-06-07,57317.61887,44.0
888,2015-06-08,37501.71,44.0
889,2015-06-09,34956.432,44.0
890,2015-06-10,38738.189995,44.0
891,2015-06-11,26800.716,44.0
892,2015-06-12,35997.924,44.0
893,2015-06-13,53245.346,44.0
894,2015-06-14,58555.75199999999,44.0
895,2015-06-15,33898.614,44.0
896,2015-06-16,34358.615,44.0
897,2015-06-17,45091.409,44.0
898,2015-06-18,27669.094,44.0
899,2015-06-19,40307.962,44.0
900,2015-06-20,63106.320999999996,44.0
901,2015-06-21,43659.518,44.0
902,2015-06-22,37994.701,44.0
903,2015-06-23,33350.625,44.0
904,2015-06-24,43303.578,44.0
905,2015-06-25,24194.508,44.0
906,2015-06-26,34397.919,44.0
907,2015-06-27,55060.143,44.0
908,2015-06-28,60859.98601,44.0
909,2015-06-29,34429.333,44.0
910,2015-06-30,31038.999,44.0
911,2015-07-01,51933.239010000005,44.0
912,2015-07-02,35976.068999999996,44.0
913,2015-07-03,47743.740900000004,44.0
914,2015-07-04,61965.244999999995,44.0
915,2015-07-05,40040.634,44.0
916,2015-07-06,19896.671000000002,44.0
917,2015-07-07,20055.14,44.0
918,2015-07-08,48744.4991,44.0
919,2015-07-09,34725.333,44.0
920,2015-07-10,38095.963,44.0
921,2015-07-11,51629.619999999995,44.0
922,2015-07-12,50342.467,44.0
923,2015-07-13,37133.795,44.0
924,2015-07-14,31047.451,44.0
925,2015-07-15,43752.685,44.0
926,2015-07-16,31999.743000000002,44.0
927,2015-07-17,39961.496029999995,44.0
928,2015-07-18,50785.458,44.0
929,2015-07-19,54339.875,44.0
930,2015-07-20,36929.176999999996,44.0
931,2015-07-21,30850.421000000002,44.0
932,2015-07-22,41254.146995999996,44.0
933,2015-07-23,28942.917,44.0
934,2015-07-24,36531.752,44.0
935,2015-07-25,49943.778,44.0
936,2015-07-26,48556.81,44.0
937,2015-07-27,35486.676999999996,44.0
938,2015-07-28,29439.209,44.0
939,2015-07-29,39999.646499999995,44.0
940,2015-07-30,27962.603004,44.0
941,2015-07-31,40057.583,44.0
942,2015-08-01,58830.643,44.0
943,2015-08-02,59171.55,44.0
944,2015-08-03,42769.157096,44.0
945,2015-08-04,35523.728,44.0
946,2015-08-05,43063.417004,44.0
947,2015-08-06,30586.07595,44.0
948,2015-08-07,36059.902,44.0
949,2015-08-08,43401.246,44.0
950,2015-08-09,37825.152,44.0
951,2015-08-10,46311.902019999994,44.0
952,2015-08-11,42810.13604,44.0
953,2015-08-12,42166.939,44.0
954,2015-08-13,26694.789,44.0
955,2015-08-14,48398.727,44.0
956,2015-08-15,63926.344,44.0
957,2015-08-16,55952.551999999996,44.0
958,2015-08-17,36645.975999999995,44.0
959,2015-08-18,32398.169995,44.0
960,2015-08-19,41174.563,44.0
961,2015-08-20,28424.41,44.0
962,2015-08-21,38068.585999999996,44.0
963,2015-08-22,47916.6049,44.0
964,2015-08-23,50006.96903,44.0
965,2015-08-24,39590.762,44.0
966,2015-08-25,34216.489466,44.0
967,2015-08-26,38906.447,44.0
968,2015-08-27,31850.8623,44.0
969,2015-08-28,37966.947,44.0
970,2015-08-29,57061.489,44.0
971,2015-08-30,61857.182,44.0
972,2015-08-31,43615.91,44.0
973,2015-09-01,46080.36,44.0
974,2015-09-02,54007.84,44.0
975,2015-09-03,37572.993,44.0
976,2015-09-04,44821.659980000004,44.0
977,2015-09-05,67774.37499,44.0
978,2015-09-06,68443.13003,44.0
979,2015-09-07,39121.704,44.0
980,2015-09-08,32595.89403,44.0
981,2015-09-09,44043.665,44.0
982,2015-09-10,31023.972999999998,44.0
983,2015-09-11,37964.201,44.0
984,2015-09-12,60222.215,44.0
985,2015-09-13,62469.026,44.0
986,2015-09-14,37486.842,44.0
987,2015-09-15,32575.705,44.0
988,2015-09-16,46262.625,44.0
989,2015-09-17,32346.631,44.0
990,2015-09-18,37804.497,44.0
991,2015-09-19,58963.231,44.0
992,2015-09-20,62280.222,44.0
993,2015-09-21,36555.46698,44.0
994,2015-09-22,33389.636025,44.0
995,2015-09-23,43475.422999999995,44.0
996,2015-09-24,32234.18,44.0
997,2015-09-25,38761.365000000005,44.0
998,2015-09-26,59465.527,44.0
999,2015-09-27,64883.7795,44.0
1000,2015-09-28,36942.88,44.0
1001,2015-09-29,32183.858,44.0
1002,2015-09-30,43676.08698,44.0
1003,2015-10-01,39829.255,44.0
1004,2015-10-02,48430.907999999996,44.0
1005,2015-10-03,74477.1165,44.0
1006,2015-10-04,78070.753,44.0
1007,2015-10-05,42547.133,44.0
1008,2015-10-06,35623.645,44.0
1009,2015-10-07,43824.78411,44.0
1010,2015-10-08,29099.741,44.0
1011,2015-10-09,54652.962,44.0
1012,2015-10-10,50847.53,44.0
1013,2015-10-11,55033.05,44.0
1014,2015-10-12,36069.46,44.0
1015,2015-10-13,20532.592,44.0
1016,2015-10-14,44497.549005,44.0
1017,2015-10-15,32397.591,44.0
1018,2015-10-16,42091.825,44.0
1019,2015-10-17,64253.042,44.0
1020,2015-10-18,64422.312,44.0
1021,2015-10-19,37562.943,44.0
1022,2015-10-20,31685.545,44.0
1023,2015-10-21,42988.68898,44.0
1024,2015-10-22,36603.658970000004,44.0
1025,2015-10-23,41040.00799,44.0
1026,2015-10-24,56422.659,44.0
1027,2015-10-25,59363.88803,44.0
1028,2015-10-26,33807.731004,44.0
1029,2015-10-27,45125.712,44.0
1030,2015-10-28,33815.586,44.0
1031,2015-10-29,26112.053,44.0
1032,2015-10-30,36078.947,44.0
1033,2015-10-31,47410.596,44.0
1034,2015-11-01,45647.73402,44.0
1035,2015-11-02,42748.525,44.0
1036,2015-11-03,58456.024000000005,44.0
1037,2015-11-04,47897.035,44.0
1038,2015-11-05,33460.335,44.0
1039,2015-11-06,38853.73901,44.0
1040,2015-11-07,58209.442,44.0
1041,2015-11-08,64586.451,44.0
1042,2015-11-09,35983.460004,44.0
1043,2015-11-10,33611.955,44.0
1044,2015-11-11,43337.591,44.0
1045,2015-11-12,20762.654000000002,44.0
1046,2015-11-13,37395.786,44.0
1047,2015-11-14,55831.873999999996,44.0
1048,2015-11-15,65763.84,44.0
1049,2015-11-16,38565.2141,44.0
1050,2015-11-17,32766.608999999997,44.0
1051,2015-11-18,44012.625,44.0
1052,2015-11-19,34061.153,44.0
1053,2015-11-20,38265.820999999996,44.0
1054,2015-11-21,56322.8059,44.0
1055,2015-11-22,63591.171,44.0
1056,2015-11-23,38753.426,44.0
1057,2015-11-24,32874.02098,44.0
1058,2015-11-25,45353.073,44.0
1059,2015-11-26,31847.5,44.0
1060,2015-11-27,38206.363,44.0
1061,2015-11-28,57755.6501,44.0
1062,2015-11-29,66294.839,44.0
1063,2015-11-30,39093.603,44.0
1064,2015-12-01,40900.13093,44.0
1065,2015-12-02,54551.072,44.0
1066,2015-12-03,33474.826,44.0
1067,2015-12-04,33430.19398,44.0
1068,2015-12-05,51688.011,44.0
1069,2015-12-06,69359.2879,44.0
1070,2015-12-07,45676.445,44.0
1071,2015-12-08,36447.237,44.0
1072,2015-12-09,49053.009,44.0
1073,2015-12-10,38996.1375,44.0
1074,2015-12-11,44265.863895999995,44.0
1075,2015-12-12,63828.272,44.0
1076,2015-12-13,64217.6951,44.0
1077,2015-12-14,45300.985,44.0
1078,2015-12-15,41025.348,44.0
1079,2015-12-16,53316.139299999995,44.0
1080,2015-12-17,44663.118,44.0
1081,2015-12-18,50387.702000000005,44.0
1082,2015-12-19,69772.4563,44.0
1083,2015-12-20,72234.506,44.0
1084,2015-12-21,62134.692,44.0
1085,2015-12-22,56568.122,44.0
1086,2015-12-23,64755.36032,44.0
1087,2015-12-24,43974.551003,44.0
1088,2015-12-25,43974.551003,44.0
1089,2015-12-26,50216.097,44.0
1090,2015-12-27,43531.532999999996,44.0
1091,2015-12-28,36415.46,44.0
1092,2015-12-29,42265.66,44.0
1093,2015-12-30,54848.641,44.0
1094,2015-12-31,40408.63402,44.0
1095,2016-01-01,0.0,44.0
1096,2016-01-02,56659.22203,44.0
1097,2016-01-03,74026.947,44.0
1098,2016-01-04,52673.883069999996,44.0
1099,2016-01-05,42355.221999999994,44.0
1100,2016-01-06,52359.6081,44.0
1101,2016-01-07,34331.716,44.0
1102,2016-01-08,43287.895099999994,44.0
1103,2016-01-09,63203.181,44.0
1104,2016-01-10,67623.662,44.0
1105,2016-01-11,40130.063995,44.0
1106,2016-01-12,33724.945999999996,44.0
1107,2016-01-13,40163.09003,44.0
1108,2016-01-14,30370.21496,44.0
1109,2016-01-15,40862.33399,44.0
1110,2016-01-16,59708.5155,44.0
1111,2016-01-17,61752.296,44.0
1112,2016-01-18,38894.408997,44.0
1113,2016-01-19,34412.49108,44.0
1114,2016-01-20,42449.685,44.0
1115,2016-01-21,28825.623,44.0
1116,2016-01-22,36561.65199,44.0
1117,2016-01-23,56206.906,44.0
1118,2016-01-24,58038.854999999996,44.0
1119,2016-01-25,36893.278,44.0
1120,2016-01-26,32080.89698,44.0
1121,2016-01-27,40017.410995,44.0
1122,2016-01-28,30360.560026,44.0
1123,2016-01-29,36126.70102,44.0
1124,2016-01-30,57402.788,44.0
1125,2016-01-31,62168.136,44.0
1126,2016-02-01,43139.159,44.0
1127,2016-02-02,33410.3759,44.0
1128,2016-02-03,43061.244999999995,44.0
1129,2016-02-04,32281.648,44.0
1130,2016-02-05,40122.522,44.0
1131,2016-02-06,48934.9681,44.0
1132,2016-02-07,36404.997,44.0
1133,2016-02-08,38158.046096,44.0
1134,2016-02-09,48778.313,44.0
1135,2016-02-10,42278.149,44.0
1136,2016-02-11,33046.553,44.0
1137,2016-02-12,37233.85,44.0
1138,2016-02-13,52298.6009,44.0
1139,2016-02-14,56158.795,44.0
1140,2016-02-15,37613.863,44.0
1141,2016-02-16,38132.969,44.0
1142,2016-02-17,44095.940996,44.0
1143,2016-02-18,29651.714,44.0
1144,2016-02-19,38103.1515,44.0
1145,2016-02-20,53064.968,44.0
1146,2016-02-21,62998.343,44.0
1147,2016-02-22,35799.509999999995,44.0
1148,2016-02-23,32068.909,44.0
1149,2016-02-24,43717.8179,44.0
1150,2016-02-25,29267.548,44.0
1151,2016-02-26,36289.589,44.0
1152,2016-02-27,54999.833,44.0
1153,2016-02-28,61048.043000000005,44.0
1154,2016-02-29,36372.202,44.0
1155,2016-03-01,42463.369999999995,44.0
1156,2016-03-02,50172.990504999994,44.0
1157,2016-03-03,33318.24,44.0
1158,2016-03-04,40147.121100000004,44.0
1159,2016-03-05,64554.84,44.0
1160,2016-03-06,64987.84303,44.0
1161,2016-03-07,37143.115,44.0
1162,2016-03-08,33073.44,44.0
1163,2016-03-09,43109.432,44.0
1164,2016-03-10,30288.135000000002,44.0
1165,2016-03-11,38955.4569,44.0
1166,2016-03-12,56426.977,44.0
1167,2016-03-13,58153.53303,44.0
1168,2016-03-14,35257.952000000005,44.0
1169,2016-03-15,33320.58,44.0
1170,2016-03-16,44807.653,44.0
1171,2016-03-17,31619.743000000002,44.0
1172,2016-03-18,40351.849,44.0
1173,2016-03-19,54922.577000000005,44.0
1174,2016-03-20,57865.33,44.0
1175,2016-03-21,34350.112,44.0
1176,2016-03-22,30438.042999999998,44.0
1177,2016-03-23,43052.727996,44.0
1178,2016-03-24,23614.093,44.0
1179,2016-03-25,41295.5801,44.0
1180,2016-03-26,46767.682,44.0
1181,2016-03-27,48959.411,44.0
1182,2016-03-28,33597.084,44.0
1183,2016-03-29,30816.718,44.0
1184,2016-03-30,39890.637004,44.0
1185,2016-03-31,32297.157966,44.0
1186,2016-04-01,43285.100999999995,44.0
1187,2016-04-02,69735.91000999999,44.0
1188,2016-04-03,78538.954,44.0
1189,2016-04-04,38743.416034,44.0
1190,2016-04-05,34997.26,44.0
1191,2016-04-06,42980.811,44.0
1192,2016-04-07,28823.845,44.0
1193,2016-04-08,38592.729999999996,44.0
1194,2016-04-09,59405.165,44.0
1195,2016-04-10,63940.636,44.0
1196,2016-04-11,35367.29,44.0
1197,2016-04-12,32050.4,44.0
1198,2016-04-13,41775.631003999995,44.0
1199,2016-04-14,30965.47,44.0
1200,2016-04-15,35546.702900000004,44.0
1201,2016-04-16,47281.715,44.0
1202,2016-04-17,90557.92509,44.0
1203,2016-04-18,77975.541,44.0
1204,2016-04-19,70521.48502,44.0
1205,2016-04-20,67092.842,44.0
1206,2016-04-21,48724.716996,44.0
1207,2016-04-22,47217.623999999996,44.0
1208,2016-04-23,63607.178,44.0
1209,2016-04-24,63112.61,44.0
1210,2016-04-25,34551.1357,44.0
1211,2016-04-26,32164.734,44.0
1212,2016-04-27,42646.883,44.0
1213,2016-04-28,28033.234,44.0
1214,2016-04-29,41261.38901,44.0
1215,2016-04-30,72372.383,44.0
1216,2016-05-01,71375.004,44.0
1217,2016-05-02,43261.934,44.0
1218,2016-05-03,35562.04798,44.0
1219,2016-05-04,46691.646,44.0
1220,2016-05-05,33167.821904,44.0
1221,2016-05-06,43069.751000000004,44.0
1222,2016-05-07,65544.78199999999,44.0
1223,2016-05-08,41341.512,44.0
1224,2016-05-09,36004.7101,44.0
1225,2016-05-10,30832.029,44.0
1226,2016-05-11,44226.444004000004,44.0
1227,2016-05-12,32205.659,44.0
1228,2016-05-13,39252.047999999995,44.0
1229,2016-05-14,56154.2191,44.0
1230,2016-05-15,61256.619,44.0
1231,2016-05-16,37493.994999999995,44.0
1232,2016-05-17,29578.157,44.0
1233,2016-05-18,41718.71,44.0
1234,2016-05-19,31804.515,44.0
1235,2016-05-20,39556.588990000004,44.0
1236,2016-05-21,55073.285,44.0
1237,2016-05-22,58287.756,44.0
1238,2016-05-23,37556.971,44.0
1239,2016-05-24,28565.916,44.0
1240,2016-05-25,41066.10698,44.0
1241,2016-05-26,30183.794,44.0
1242,2016-05-27,53566.027,44.0
1243,2016-05-28,45206.436,44.0
1244,2016-05-29,52737.663,44.0
1245,2016-05-30,38508.486,44.0
1246,2016-05-31,47682.81893,44.0
1247,2016-06-01,47975.009099999996,44.0
1248,2016-06-02,34675.297,44.0
1249,2016-06-03,41204.547999999995,44.0
1250,2016-06-04,56149.4261,44.0
1251,2016-06-05,64224.816999999995,44.0
1252,2016-06-06,39813.466,44.0
1253,2016-06-07,32121.956039999997,44.0
1254,2016-06-08,41612.472,44.0
1255,2016-06-09,28811.603,44.0
1256,2016-06-10,36340.623,44.0
1257,2016-06-11,49414.57703,44.0
1258,2016-06-12,52693.395,44.0
1259,2016-06-13,36659.316999999995,44.0
1260,2016-06-14,30758.631,44.0
1261,2016-06-15,41408.448,44.0
1262,2016-06-16,31387.04198,44.0
1263,2016-06-17,41207.9951,44.0
1264,2016-06-18,60527.7408,44.0
1265,2016-06-19,44711.288985,44.0
1266,2016-06-20,36541.16,44.0
1267,2016-06-21,29887.646,44.0
1268,2016-06-22,40634.591,44.0
1269,2016-06-23,29624.8283,44.0
1270,2016-06-24,35419.428,44.0
1271,2016-06-25,50679.801999999996,44.0
1272,2016-06-26,54101.106,44.0
1273,2016-06-27,35102.628,44.0
1274,2016-06-28,29128.215,44.0
1275,2016-06-29,40059.603,44.0
1276,2016-06-30,28295.88698,44.0
1277,2016-07-01,46086.894,44.0
1278,2016-07-02,59278.353,44.0
1279,2016-07-03,62759.459,44.0
1280,2016-07-04,40987.996,44.0
1281,2016-07-05,34021.231,44.0
1282,2016-07-06,44368.9256,44.0
1283,2016-07-07,25506.902000000002,44.0
1284,2016-07-08,40143.7701,44.0
1285,2016-07-09,51193.789,44.0
1286,2016-07-10,51161.197,44.0
1287,2016-07-11,37135.8591,44.0
1288,2016-07-12,32113.18597,44.0
1289,2016-07-13,40948.325,44.0
1290,2016-07-14,27541.205,44.0
1291,2016-07-15,38623.186,44.0
1292,2016-07-16,54310.027,44.0
1293,2016-07-17,55818.7141,44.0
1294,2016-07-18,37165.931,44.0
1295,2016-07-19,32993.761,44.0
1296,2016-07-20,29093.458000000002,44.0
1297,2016-07-21,32044.826,44.0
1298,2016-07-22,37283.243109999996,44.0
1299,2016-07-23,48195.644,44.0
1300,2016-07-24,48831.557,44.0
1301,2016-07-25,35452.68498,44.0
1302,2016-07-26,29586.989,44.0
1303,2016-07-27,36691.339,44.0
1304,2016-07-28,29581.109,44.0
1305,2016-07-29,36625.465000000004,44.0
1306,2016-07-30,50337.248999999996,44.0
1307,2016-07-31,55901.57,44.0
1308,2016-08-01,45122.26997,44.0
1309,2016-08-02,36735.569,44.0
1310,2016-08-03,45046.132,44.0
1311,2016-08-04,29416.774,44.0
1312,2016-08-05,39315.094,44.0
1313,2016-08-06,49682.304000000004,44.0
1314,2016-08-07,50449.7921,44.0
1315,2016-08-08,35947.675,44.0
1316,2016-08-09,29773.806,44.0
1317,2016-08-10,37597.577,44.0
1318,2016-08-11,29933.319994999998,44.0
1319,2016-08-12,44038.71798,44.0
1320,2016-08-13,38904.632,44.0
1321,2016-08-14,42845.240996,44.0
1322,2016-08-15,35694.586,44.0
1323,2016-08-16,37785.657979999996,44.0
1324,2016-08-17,42466.805,44.0
1325,2016-08-18,30372.932,44.0
1326,2016-08-19,39435.087,44.0
1327,2016-08-20,51817.376,44.0
1328,2016-08-21,55240.873,44.0
1329,2016-08-22,39545.172,44.0
1330,2016-08-23,34509.375,44.0
1331,2016-08-24,40785.409005,44.0
1332,2016-08-25,32985.604996,44.0
1333,2016-08-26,38553.70503,44.0
1334,2016-08-27,47983.484,44.0
1335,2016-08-28,53317.4029,44.0
1336,2016-08-29,34805.47,44.0
1337,2016-08-30,34184.03103,44.0
1338,2016-08-31,44776.367,44.0
1339,2016-09-01,25789.593999999997,44.0
1340,2016-09-02,50079.761,44.0
1341,2016-09-03,67785.88399999999,44.0
1342,2016-09-04,60112.431,44.0
1343,2016-09-05,45753.794,44.0
1344,2016-09-06,36527.009,44.0
1345,2016-09-07,45278.665,44.0
1346,2016-09-08,31337.405,44.0
1347,2016-09-09,38539.642,44.0
1348,2016-09-10,58714.203,44.0
1349,2016-09-11,58207.672,44.0
1350,2016-09-12,38192.405,44.0
1351,2016-09-13,30423.01603,44.0
1352,2016-09-14,40323.417,44.0
1353,2016-09-15,29761.388,44.0
1354,2016-09-16,43159.858,44.0
1355,2016-09-17,57820.564,44.0
1356,2016-09-18,62878.975,44.0
1357,2016-09-19,35881.29798,44.0
1358,2016-09-20,33331.80202,44.0
1359,2016-09-21,39025.621,44.0
1360,2016-09-22,30001.55397,44.0
1361,2016-09-23,38525.334,44.0
1362,2016-09-24,56328.313,44.0
1363,2016-09-25,60105.018,44.0
1364,2016-09-26,36030.57698,44.0
1365,2016-09-27,32391.434999999998,44.0
1366,2016-09-28,40004.357,44.0
1367,2016-09-29,30945.499,44.0
1368,2016-09-30,45622.579,44.0
1369,2016-10-01,74452.999,44.0
1370,2016-10-02,84398.826,44.0
1371,2016-10-03,46667.743996000005,44.0
1372,2016-10-04,35519.862,44.0
1373,2016-10-05,48496.784,44.0
1374,2016-10-06,24081.773,44.0
1375,2016-10-07,44193.29398,44.0
1376,2016-10-08,63108.1029,44.0
1377,2016-10-09,67813.35,44.0
1378,2016-10-10,39245.648,44.0
1379,2016-10-11,31734.940000000002,44.0
1380,2016-10-12,41452.915,44.0
1381,2016-10-13,34579.093,44.0
1382,2016-10-14,41866.862104,44.0
1383,2016-10-15,55545.866,44.0
1384,2016-10-16,69787.57809,44.0
1385,2016-10-17,39498.063034,44.0
1386,2016-10-18,32770.682,44.0
1387,2016-10-19,41146.554000000004,44.0
1388,2016-10-20,30972.82602,44.0
1389,2016-10-21,41260.355,44.0
1390,2016-10-22,54096.742,44.0
1391,2016-10-23,61643.568,44.0
1392,2016-10-24,35095.3491,44.0
1393,2016-10-25,31603.80198,44.0
1394,2016-10-26,42518.405,44.0
1395,2016-10-27,30103.341,44.0
1396,2016-10-28,41093.272,44.0
1397,2016-10-29,55403.612,44.0
1398,2016-10-30,60294.568,44.0
1399,2016-10-31,34356.684,44.0
1400,2016-11-01,41053.585,44.0
1401,2016-11-02,64193.938,44.0
1402,2016-11-03,44037.457,44.0
1403,2016-11-04,53071.612,44.0
1404,2016-11-05,55926.422999999995,44.0
1405,2016-11-06,72968.874,44.0
1406,2016-11-07,44381.674,44.0
1407,2016-11-08,43099.82,44.0
1408,2016-11-09,51967.739,44.0
1409,2016-11-10,35040.921,44.0
1410,2016-11-11,41853.434,44.0
1411,2016-11-12,64956.136,44.0
1412,2016-11-13,81774.115,44.0
1413,2016-11-14,43320.354,44.0
1414,2016-11-15,30161.50504,44.0
1415,2016-11-16,52432.886,44.0
1416,2016-11-17,35163.959,44.0
1417,2016-11-18,44802.789000000004,44.0
1418,2016-11-19,64539.71403,44.0
1419,2016-11-20,74002.90303,44.0
1420,2016-11-21,40351.66997,44.0
1421,2016-11-22,35127.194,44.0
1422,2016-11-23,47418.2945,44.0
1423,2016-11-24,35064.217300000004,44.0
1424,2016-11-25,45537.223,44.0
1425,2016-11-26,57208.691,44.0
1426,2016-11-27,72627.043,44.0
1427,2016-11-28,42288.062,44.0
1428,2016-11-29,34580.338,44.0
1429,2016-11-30,48603.833,44.0
1430,2016-12-01,40360.125004999994,44.0
1431,2016-12-02,49923.706000000006,44.0
1432,2016-12-03,60689.26,44.0
1433,2016-12-04,74990.137,44.0
1434,2016-12-05,42271.638,44.0
1435,2016-12-06,59485.27897,44.0
1436,2016-12-07,52736.0031,44.0
1437,2016-12-08,39610.095,44.0
1438,2016-12-09,50764.903999999995,44.0
1439,2016-12-10,55596.464,44.0
1440,2016-12-11,66153.823,44.0
1441,2016-12-12,47791.762,44.0
1442,2016-12-13,41618.601,44.0
1443,2016-12-14,56274.403,44.0
1444,2016-12-15,41596.527,44.0
1445,2016-12-16,51177.513999999996,44.0
1446,2016-12-17,69096.303,44.0
1447,2016-12-18,78847.205995,44.0
1448,2016-12-19,54399.305,44.0
1449,2016-12-20,56565.046,44.0
1450,2016-12-21,68210.46797,44.0
1451,2016-12-22,58210.676999999996,44.0
1452,2016-12-23,63376.188,44.0
1453,2016-12-24,53827.752,44.0
1454,2016-12-25,53827.752,44.0
1455,2016-12-26,57689.675,44.0
1456,2016-12-27,39636.505000000005,44.0
1457,2016-12-28,49209.295996,44.0
1458,2016-12-29,42237.328,44.0
1459,2016-12-30,59994.378,44.0
1460,2016-12-31,51241.68402,44.0
1461,2017-01-01,0.0,44.0
1462,2017-01-02,83303.56,44.0
1463,2017-01-03,56728.48303,44.0
1464,2017-01-04,56626.504,44.0
